SAP ID,ID do Transformador,SAP ID.1,ID da subestação,Nome da Subestação 31/12/2018 [Local de Origem],Ano fabrico,"Data de entrada em exploração 
280187470,6975660,280187470,1701S5003400,PINHÃO,1979.0,12-1982,,1.0,LEL 14333,Em exploração,,,,,,,,,,,,,
280187471,6975670,280187471,1701S5003400,PINHÃO,1980.0,12-1982,,2.0,19329 C,Em exploração,,,,,,,,,,,,,
280217545,6975680,280217545,1315S5012200,VALONGO,2006.0,11-2006,,2.0,C 0121 D,Em exploração,,,,,,,,,,,,,
280187473,6975688,280187473,0302S5014200,PENIDE,1985.0,01-2004,,2.0,19469 C,Em exploração,,,,,,,,,,,,,
280187474,6975696,280187474,1306S5008900,MAIA,1985.0,05-2004,,3.0,19467 C,Em exploração,,,,,,,,,,,,,
280187475,6975704,280187475,1312S5013200,CAMPO ALEGRE,1979.0,12-1980,,3.0,16647,Em exploração,,,,,,,,,,,,,
280187476,6975712,280187476,1312S5013200,CAMPO ALEGRE,1979.0,12-1980,,2.0,16648,Em exploração,,,,,,,,,,,,,
280187477,6975720,280187477,1314S5003200,SÃO MARTINHO DO CAMPO,1976.0,12-1979,,2.0,13147 C,Em exploração,,,,,,,,,,,,,
280187478,6975728,280187478,1314S5003200,SÃO MARTINHO DO CAMPO,1976.0,12-1979,,1.0,C 13146,Em exploração,,,,,,,,,,,,,
280187479,6975736,280187479,1312S5013200,CAMPO ALEGRE,1979.0,12-1980,,1.0,16646,Em exploração,,,,,,,,,,,,,
280187480,6975744,280187480,0102S5000700,ALBERGARIA,1979.0,12-1979,,1.0,19260 C,Em exploração,,,,,,,,,,,,,
280187482,6975776,280187482,0110S5004000,GAFANHA,1979.0,12-1979,,1.0,19257 C,Em exploração,,,,,,,,,,,,,
280187484,6975792,280187484,0308S5012800,LAMEIRINHO,1982.0,02-1983,,1.0,19378 C,Em exploração,,,,,,,,,,,,,
280187485,6975800,280187485,0308S5012800,LAMEIRINHO,1984.0,12-1984,,2.0,19448 C,Em exploração,,,,,,,,,,,,,
280187486,6975816,280187486,0302S5003100,ALVELOS,1973.0,12-1974,,1.0,LEL 6831,Em exploração,,,,,,,,,,,,,
280187487,6975824,280187487,1317S5002800,VILA NOVA DE GAIA,1980.0,12-1981,,2.0,LEL 14919,Em exploração,,,,,,,,,,,,,
280187490,6975848,280187490,1312S5013900,MONTE DOS BURGOS,1972.0,12-1973,,3.0,10446 S,Em exploração,,,,,,,,,,,,,
280187491,6975856,280187491,1703S5004900,CHAVES,1992.0,11-2003,,2.0,LEL 44736,Em exploração,,,,,,,,,,,,,
280187492,6975872,280187492,0302S5003100,ALVELOS,1976.0,12-1977,,2.0,13145 C,Em exploração,,,,,,,,,,,,,
280187493,6975880,280187493,1317S5002800,VILA NOVA DE GAIA,1980.0,12-1981,,1.0,LEL 14920,Em exploração,,,,,,,,,,,,,
280187494,6975888,280187494,1312S5013900,MONTE DOS BURGOS,1972.0,10-1972,,1.0,10445 S,Em exploração,,,,,,,,,,,,,
280187495,6975896,280187495,1307S5007700,MARCO DE CANAVESES,1967.0,12-1969,,2.0,S 12545,Em exploração,,,,,,,,,,,,,
280609355,6975912,280609355,1308S5005900,SANTA CRUZ DO BISPO,2009.0,12-2009,,2.0,C 0391 A,Em exploração,,,,,,,,,,,,,
280187498,6975920,280187498,0312S5002700,LOUSADO,1966.0,12-1967,,1.0,612849,Em exploração,,,,,,,,,,,,,
280187500,6975936,280187500,0101S5000600,AGUEDA,1994.0,12-2000,,1.0,LEL 48070,Em exploração,,,,,,,,,,,,,
280187501,6975944,280187501,0101S5000600,AGUEDA,1993.0,12-2000,,2.0,LEL 48069,Em exploração,,,,,,,,,,,,,
280187502,6975952,280187502,0312S5002700,LOUSADO,1966.0,12-1967,,2.0,612850,Em exploração,,,,,,,,,,,,,
280187503,6975960,280187503,0312S5002700,LOUSADO,1965.0,12-1967,,3.0,610993,Em exploração,,,,,,,,,,,,,
280187504,6975968,280187504,0601S5003100,FRONHAS,1976.0,07-1982,,1.0,13153 C,Em exploração,,,,,,,,,,,,,
280187505,6975976,280187505,0109S5009200,RIO MEÃO,2002.0,10-2002,,1.0,LEL 91416,Em exploração,,,,,,,,,,,,,
280187506,6975984,280187506,1312S5013100,BOAVISTA (Porto),1965.0,11-1965,,1.0,7650 S,Em exploração,,,,,,,,,,,,,
280187510,6976016,280187510,1312S5013100,BOAVISTA (Porto),1965.0,11-1965,,2.0,7652 S,Em exploração,,,,,,,,,,,,,
280187511,6976024,280187511,1312S5013100,BOAVISTA (Porto),1965.0,11-1965,,3.0,7651 S,Em exploração,,,,,,,,,,,,,
280187512,6976032,280187512,0107S5002500,ESPINHO,1980.0,12-1981,,2.0,LEL 14923,Em exploração,,,,,,,,,,,,,
280187513,6976040,280187513,0107S5002500,ESPINHO,1980.0,12-1981,,1.0,LEL 14918,Em exploração,,,,,,,,,,,,,
280187516,6976080,280187516,1308S5002600,MATOSINHOS,1980.0,12-1981,2017.0,2.0,LEL 16867,Em exploração,,,,,,,,,,,,,
280187517,6976088,280187517,1308S5002600,MATOSINHOS,1980.0,12-1982,,1.0,LEL 16868,Em exploração,,,,,,,,,,,,,
280187518,6976096,280187518,0405S5002200,MACEDO DE CAVALEIROS,1977.0,12-1988,,1.0,LEL 11494,Em exploração,,,,,,,,,,,,,
280187521,6976122,280187521,1312S5013300,ANTAS,1961.0,11-1995,,3.0,4828,Em exploração,,,,,,,,,,,,,
280187524,6976146,280187524,0608S5006500,MIRA,1974.0,02-2005,,1.0,LEL 8192,Em exploração,,,,,,,,,,,,,
280187525,6976154,280187525,1312S5013300,ANTAS,1961.0,11-1965,,2.0,4829,Em exploração,,,,,,,,,,,,,
280187527,6976172,280187527,1703S5002100,VIDAGO,1977.0,12-1977,,1.0,LEL 11153,Em exploração,,,,,,,,,,,,,
280187528,6976180,280187528,1703S5002100,VIDAGO,1977.0,12-1977,,2.0,LEL 13068,Em exploração,,,,,,,,,,,,,
280187529,6976188,280187529,0109S5007900,INHA,1966.0,03-2009,,1.0,07659 S,Em exploração,,,,,,,,,,,,,
280187530,6976196,280187530,1316S5001600,VILA DO CONDE,1994.0,12-1995,,2.0,LEL 52593,Em exploração,,,,,,,,,,,,,
280187531,6976204,280187531,1317S5001800,VILAR DO PARAÍSO,1980.0,12-1982,,1.0,LEL 14921,Em exploração,,,,,,,,,,,,,
280187532,6976212,280187532,1317S5001800,VILAR DO PARAÍSO,1980.0,12-1983,,3.0,LEL 14917,Em exploração,,,,,,,,,,,,,
280187533,6976220,280187533,1316S5001600,VILA DO CONDE,1994.0,12-1995,,1.0,LEL 52594,Em exploração,,,,,,,,,,,,,
280187534,6976238,280187534,1312S5013800,CAMPO 24 DE AGOSTO,1974.0,12-1979,,1.0,13741,Em exploração,,,,,,,,,,,,,
280187535,6976246,280187535,1312S5013800,CAMPO 24 DE AGOSTO,1987.0,12-1989,,3.0,11877,Em exploração,,,,,,,,,,,,,
280187536,6976254,280187536,1703S5004900,CHAVES,1975.0,10-2003,,1.0,13742,Em exploração,,,,,,,,,,,,,
280187539,6976278,280187539,0108S5001000,AVANCA,1979.0,12-1980,,2.0,19258 C,Em exploração,,,,,,,,,,,,,
280187540,6976286,280187540,0108S5001000,AVANCA,1966.0,12-1968,,1.0,7660 S,Em exploração,,,,,,,,,,,,,
280187541,6976310,280187541,1610S5001400,FRANCE,1971.0,05-2002,,1.0,LEL 5395,Em exploração,,,,,,,,,,,,,
280187542,6976320,280187542,1610S5001400,FRANCE,1974.0,12-1974,,2.0,LEL 8598,Em exploração,,,,,,,,,,,,,
280187543,6976328,280187543,1712S5015100,VALPAÇOS,1961.0,06-1999,,1.0,B 603151,Em exploração,,,,,,,,,,,,,
280187544,6976336,280187544,0312S6008500,INE-RUIVÃES,1970.0,09-1974,,1.0,LEL 5145,INE - Para abate,2019-11-29,Avaria,,,ED-0312-SE-60-NE_RUI,INE RUIVÃES,-,,,,,,
280187545,6976346,280187545,1805S5001700,VAROSA,1976.0,09-1978,,2.0,LEL 10673,Em exploração,,,,,,,,,,,,,
280828557,6976356,280828557,0303S5000400,BRAGA,2012.0,10-2013,,1.0,1LIT754605 03,Em exploração,,,,,,,,,,,,,
280828558,6976364,280828558,0303S5000400,BRAGA,2012.0,07-2013,,2.0,1LIT754605 02,Em exploração,,,,,,,,,,,,,
280187548,6976372,280187548,0305S5012300,FERMIL DE BASTO,1976.0,11-1994,,1.0,13155 C,Em exploração,,,,,,,,,,,,,
280187549,6976380,280187549,1304S5015400,GONDOMAR,1979.0,12-2001,,1.0,LEL 13331,Em exploração,,,,,,,,,,,,,
280187550,6976388,280187550,0110S5007800,ÍLHAVO,1973.0,12-2000,,1.0,LEL 8190,Em exploração,,,,,,,,,,,,,
280187551,6976395,280187551,0308S5008400,GUIMARÃES,1966.0,10-1967,,2.0,7658 S,Em exploração,,,,,,,,,,,,,
280187552,6976403,280187552,0308S5008400,GUIMARÃES,1966.0,12-1967,,1.0,7661 S,Em exploração,,,,,,,,,,,,,
280187554,6976419,280187554,1308S5009500,MATOSINHOS SUL,1985.0,11-2001,,1.0,19468 C,Em exploração,,,,,,,,,,,,,
280187555,6976463,280187555,1306S5008900,MAIA,1979.0,12-1981,,2.0,LEL 13333,Em exploração,,,,,,,,,,,,,
280187556,6976471,280187556,1306S5008900,MAIA,1979.0,12-1981,,1.0,LEL 13332,Em exploração,,,,,,,,,,,,,
280187557,6976479,280187557,0308S5008400,GUIMARÃES,1976.0,10-1977,,3.0,13151 C,Em exploração,,,,,,,,,,,,,
280187560,6977064,280187560,1804S3009800,AREGOS,1960.0,12-1968,,3.0,67991,Em exploração,,,,,,,,,,,,,
280192337,8633857,280192337,1508S3032800,POCEIRÃO,1975.0,01-1999,,1.0,13115 C,Em exploração,,,,,,,,,,,,,
280865933,8864115,280865933,0211S3051400,ODEMIRA,1980.0,12-2014,,1.0,LEL 16865,Em exploração,,,,,,,,,,,,,
280191734,8865864,280191734,0211S3051200,CORTE SEVILHA,1981.0,12-1982,,1.0,LEL 17621,Em exploração,,,,,,,,,,,,,
280191737,8866223,280191737,1113S3408000,CAMPELOS,1960.0,12-1962,,1.0,4039,Em exploração,,,,,,,,,,,,,
280826310,8866348,280826310,1113S3408000,CAMPELOS,1984.0,03-2013,,2.0,LEL 25243,Em exploração,,,,,,,,,,,,,
280191755,8872483,280191755,1113S3164800,TORRES VEDRAS,1974.0,12-1974,,2.0,13098 C,Em exploração,,,,,,,,,,,,,
280191758,8872574,280191758,1113S3164800,TORRES VEDRAS,1972.0,12-1973,,1.0,13021 C,Em exploração,,,,,,,,,,,,,
280191816,8956359,280191816,1103S5191400,ESPADANAL,1978.0,12-1980,,3.0,LEL 12986,Em exploração,,,,,,,,,,,,,
280191823,8967519,280191823,1401S5636700,INE-OLHO BOI,1971.0,12-1996,,,10488 C,INE - Para abate,,,,,,,,,,,,,
280191855,9029595,280191855,1107S5819500,MERCADO,1998.0,12-2001,,2.0,C 13524,Em exploração,,,,,,,,,,,,,
280191890,9202490,280191890,1505S3054100,GRÂNDOLA,1973.0,12-1997,,2.0,13142 C,Em exploração,,,,,,,,,,,,,
280191891,9202702,280191891,1505S3054100,GRÂNDOLA,1976.0,12-1978,,1.0,13049 C,Em exploração,,,,,,,,,,,,,
280228827,9257184,280228827,0115S5008100,OVAR,2005.0,08-2005,,1.0,C 0111 A,Em exploração,,,,,,,,,,,,,
280218497,9257193,280218497,0115S5008100,OVAR,2006.0,06-2006,,2.0,C 0160 A,Em exploração,,,,,,,,,,,,,
280191950,9352668,280191950,1806S5008500,MANGUALDE,1980.0,12-1981,2017.0,2.0,19321 C,Em exploração,,,,,,,,,,,,,
280191960,9424060,280191960,0209S3051300,SÃO JOÃO DOS CALDEIREIROS,1981.0,12-1998,,1.0,LEL 19868,Em exploração,,,,,,,,,,,,,
280191962,9425870,280191962,0213S3050200,VALE DE VARGO,1981.0,12-1998,,1.0,LEL 19865,Em exploração,,,,,,,,,,,,,
280192002,9437334,280192002,0205S3050800,P. INDUSTRIAL BEJA,1981.0,12-1995,,1.0,LEL 17618,Em exploração,,,,,,,,,,,,,
280192101,9589101,280192101,1107S5097500,MOSCAVIDE,1998.0,11-2000,,2.0,C 13522,Em exploração,,,,,,,,,,,,,
280192105,9622326,280192105,1824S5009400,VOUZELA,1977.0,12-1978,,2.0,13182 C,Em exploração,,,,,,,,,,,,,
280192155,9693639,280192155,0505S5006800,SENHORA DA GRAÇA,1979.0,08-2004,,1.0,19271 C,Em exploração,,,,,,,,,,,,,
280192182,9720228,280192182,1421S5004500,FÁTIMA,1985.0,12-2002,,1.0,LEL 25155,Em exploração,,,,,,,,,,,,,
280853909,9725889,280853909,1006S5005000,SANTO ONOFRE,2014.0,08-2014,,2.0,LEL 111865,Em exploração,,,,,,,,,,,,,
280217546,9733021,280217546,1107S5167800,ANAIA,2006.0,10-2006,,2.0,C 0173 A,Em exploração,,,,,,,,,,,,,
280192212,9739815,280192212,1116S5340000,ARROJA,2007.0,12-2007,,1.0,LEL 104953,Em exploração,,,,,,,,,,,,,
280181446,10238399,280181446,1207S5767100,ALCÁÇOVA,1972.0,12-1974,,3.0,7104923,INE - Em decisão,2019-01-01,Abate,,,ED-1401-SE-60-NE_OLH,INE OLHO DE BOI,-,,,,,,
280181447,10238929,280181447,1207S5767100,ALCÁÇOVA,1981.0,12-1982,,4.0,LEL 17929,INE - Em decisão,2019-01-01,Abate,,,ED-1401-SE-60-NE_OLH,INE OLHO DE BOI,-,,,,,,
280181452,10273658,280181452,1512S5030700,INE-SÃO SEBASTIÃO,1972.0,10-1973,,3.0,10443 S,INE - Para abate,,,,,,,,,,,,,
280181453,10273667,280181453,1114S5140100,ALHANDRA,1981.0,10-1983,,2.0,19363 C,Em exploração,2019-01-01,Beneficiação em fábrica,,,ED-1106-SE-60-907000,SE BOAVISTA (LISBOA),1,,,,,,
280181454,10273680,280181454,1114S5140100,ALHANDRA,1972.0,10-1973,,1.0,10444 S,INE - Para abate,2019-01-01,Abate,,,ED-1512-SE-60-NE_SEB,INE S. SEBASTIÃO,-,,,,,,
280181517,11164475,280181517,1413S5585200,BELVER,1995.0,12-2000,,5.0,LEL 53720,Em exploração,,,,,,,,,,,,,
280210079,11178391,280210079,1503S5021300,AROEIRA,2001.0,12-2002,,2.0,LEL 86278,Em exploração,,,,,,,,,,,,,
280181581,11266939,280181581,1410S5625300,ENTRONCAMENTO,1971.0,12-1972,,1.0,10489 C,Em exploração,,,,,,,,,,,,,
280228828,11317446,280228828,0212S3051000,OURIQUE,1968.0,12-1986,,1.0,LEL 4722,Em exploração,,,,,,,,,,,,,
280181755,11516291,280181755,1103S5191400,ESPADANAL,1981.0,10-1999,,1.0,19338 C,Em exploração,,,,,,,,,,,,,
280181811,11807232,280181811,1504S5022700,QUIMIPARQUE,1975.0,12-1976,,2.0,13106 C,Em exploração,,,,,,,,,,,,,
280182018,12047888,280182018,0605S5005800,GALA,1982.0,11-1982,2018.0,2.0,LEL 19872,Em exploração,,,,,,,,,,,,,
280182153,12276148,280182153,0709S3041000,PORTEL,1983.0,12-1985,,1.0,LEL 21694,Em exploração,,,,,,,,,,,,,
280182194,12357638,280182194,0207S3050900,CUBA,1976.0,12-1978,,1.0,13134 C,Em exploração,,,,,,,,,,,,,
280182197,12357949,280182197,0207S3050900,CUBA,1971.0,12-1973,,2.0,13001 C,Em exploração,,,,,,,,,,,,,
280182278,12631541,280182278,1410S5625300,ENTRONCAMENTO,1979.0,12-1979,2005.0,3.0,LEL 13336,Em exploração,,,,,,,,,,,,,
280192273,13261290,280192273,0508S5008800,VALE SERRÃO,1962.0,12-1964,,1.0,5503 C,Em exploração,,,,,,,,,,,,,
280192274,13325890,280192274,1416S3680000,TREMÊZ,1981.0,12-1983,,1.0,19328 C,Em exploração,,,,,,,,,,,,,
280192277,13350489,280192277,1401S5636700,INE-OLHO BOI,1964.0,12-1996,,1.0,7130,INE - Reserva Operacional,,,,,,,,,,,,,
280192282,13402007,280192282,1406S3679900,CARTAXO,1982.0,12-1984,,1.0,19402 C,Em exploração,,,,,,,,,,,,,
280192284,13465807,280192284,1416S5106800,FONTAINHAS,1980.0,12-1982,,3.0,19306,Em exploração,,,,,,,,,,,,,
280192285,13471355,280192285,0510S3666300,VILA DE REI,1978.0,12-1978,,1.0,LEL 12422,Em exploração,,,,,,,,,,,,,
280192286,13572514,280192286,1103S3827200,AVEIRAS,2005.0,01-2005,,1.0,26116,Em exploração,,,,,,,,,,,,,
ID_INE1,13730693,ID_INE1,1512S5030700,INE-SÃO SEBASTIÃO,1981.0,12-1982,,1.0,LEL 17620,INE - Em decisão,,,,,,,,,,,,,
280192290,16223905,280192290,1011S3010500,INE-OLHO BOI,1982.0,12-1984,,1.0,LEL20998,INE - Reserva Operacional,,,,,,,,,,,,,
280192300,20097295,280192300,1416S5106800,FONTAINHAS,1993.0,12-1995,,2.0,LEL 44040,Em exploração,,,,,,,,,,,,,
280192301,20097327,280192301,1416S5106800,FONTAINHAS,1990.0,12-1992,,1.0,LEL 35972,Em exploração,,,,,,,,,,,,,
280192304,24152358,280192304,1402S5568200,VILA MOREIRA,1985.0,12-1987,,1.0,19461 C,Em exploração,,,,,,,,,,,,,
280192305,24447256,280192305,1402S5568200,VILA MOREIRA,1985.0,12-1987,2018.0,2.0,19462 C,Em exploração,,,,,,,,,,,,,
280192335,24492038,280192335,0206S3054800,CASTRO VERDE,1971.0,12-1973,,1.0,LEL 6616,Em exploração,,,,,,,,,,,,,
280192306,26258807,280192306,0312S5003800,REQUIÃO,1975.0,11-2002,,1.0,13747 S,Em exploração,,,,,,,,,,,,,
280192307,26258875,280192307,0308S5001900,PEVIDÉM,1962.0,12-2002,,3.0,B 604651,Em exploração,,,,,,,,,,,,,
280210080,27897598,280210080,1115S5528500,CASAL SÃO BRÁS,2002.0,01-2004,,1.0,LEL 91552,Em exploração,,,,,,,,,,,,,
280812035,28530178,280812035,0813S5062400,TUNES,2012.0,07-2012,,1.0,1 LIT 754605.01,Em exploração,,,,,,,,,,,,,
280192314,28609759,280192314,0312S5003800,REQUIÃO,1975.0,11-2002,,2.0,LEL 08941,Em exploração,,,,,,,,,,,,,
280192315,29065275,280192315,1308S5000500,AMIEIRA,1967.0,11-1967,,2.0,3332,Em exploração,,,,,,,,,,,,,
280192316,29893525,280192316,0205S5050100,BEJA,1984.0,12-1986,2015.0,1.0,LEL 23880,Em exploração,,,,,,,,,,,,,
280192317,31418093,280192317,0211S5053400,VILA NOVA MILFONTES,1993.0,12-1995,,1.0,C 12581,Em exploração,,,,,,,,,,,,,
280192318,31418112,280192318,0211S5053400,VILA NOVA MILFONTES,1994.0,12-1995,,2.0,LEL 47929,Em exploração,,,,,,,,,,,,,
280648264,32921786,280648264,0313S5020100,TURIZ,2009.0,12-2009,,2.0,C 0387 A,Em exploração,,,,,,,,,,,,,
280579480,34768455,280579480,0712S5042500,VENDAS NOVAS,1980.0,12-1982,,3.0,19305,Em exploração,,,,,,,,,,,,,
280192324,34772913,280192324,0712S5042500,VENDAS NOVAS,1972.0,12-1973,,2.0,13030 C,Em exploração,,,,,,,,,,,,,
280579488,34818473,280579488,1415S5840100,MEXEEIRO,1974.0,12-2003,,1.0,7405147,Em exploração,,,,,,,,,,,,,
280579503,35168819,280579503,1113S5900500,TORRES VEDRAS SUL,2003.0,11-2003,,1.0,LEL 93063,Em exploração,,,,,,,,,,,,,
280210081,35196461,280210081,1507S5900600,MONTIJO,2003.0,11-2003,,2.0,C 0010 A,Em exploração,,,,,,,,,,,,,
280192326,36642174,280192326,1512S5030700,INE-SÃO SEBASTIÃO,1967.0,03-2004,,2.0,LEL 2816,INE - Para abate,,,,,,,,,,,,,
280192268,37516549,280192268,0111S5006200,PAMPILHOSA,1981.0,12-1988,,2.0,19348 C,Em exploração,,,,,,,,,,,,,
280187559,37717854,280187559,1308S5000500,AMIEIRA,1965.0,12-1965,,3.0,44449,Em exploração,,,,,,,,,,,,,
280210075,38957474,280210075,1401S5636700,OLHO BOI,1978.0,12-1980,,1.0,16636 S,Em exploração,,,,,,,,,,,,,
280187509,44094064,280187509,0308S5001900,PEVIDÉM,1965.0,12-1965,,1.0,B 609677,Em exploração,,,,,,,,,,,,,
280187508,44094072,280187508,0308S5001900,PEVIDÉM,1965.0,12-1965,,2.0,B 609676,Em exploração,,,,,,,,,,,,,
280209981,46612734,280209981,1409S5568300,CORUCHE,1979.0,12-1982,,2.0,19273 C,Em exploração,,,,,,,,,,,,,
280210305,49987421,280210305,1308S5007600,CUSTÓIAS,2003.0,09-2003,,3.0,C 0025 A,Em exploração,,,,,,,,,,,,,
280210306,49987428,280210306,1308S5007600,CUSTÓIAS,2003.0,09-2003,,1.0,C 0025 B,Em exploração,,,,,,,,,,,,,
280209982,49987453,280209982,1311S5006900,ENTRE-OS-RIOS,2003.0,10-2003,,1.0,LEL 92253,INE - Para abate,2018-04-06,Avaria,,,ED-0312-SE-60-NE_RUI,INE RUIVÃES,-,,,,,,
280209983,51351646,280209983,1106S5072500,SENHOR ROUBADO,1995.0,12-1997,,1.0,C 12926,Em exploração,,,,,,,,,,,,,
280210737,53902672,280210737,1401S5636700,OLHO BOI,1978.0,12-1980,,2.0,16635 S,Em exploração,,,,,,,,,,,,,
280210299,53902681,280210299,1405S5680800,CARRASCAL,1979.0,12-1981,2015.0,2.0,LEL 13334,Em exploração,,,,,,,,,,,,,
280211744,54482499,280211744,0109S5010000,SÃO JOÃO DA MADEIRA,2004.0,01-2005,,1.0,C 0095 A,Em exploração,,,,,,,,,,,,,
280210078,57432731,280210078,1606S6011800,LINDOSO,2003.0,05-2004,,2.0,LEL 93128,Em exploração,,,,,,,,,,,,,
280210300,59142363,280210300,0109S5009200,RIO MEÃO,2003.0,10-2003,,2.0,LEL 94555,Em exploração,,,,,,,,,,,,,
280210302,67422781,280210302,0504S5008900,FUNDÃO,1979.0,11-1992,,2.0,LEL 14854,Em exploração,,,,,,,,,,,,,
280210738,67951274,280210738,1015S5004400,RANHA,2003.0,04-2004,,1.0,LEL 95308,Em exploração,,,,,,,,,,,,,
